time,latitude,longitude,depth,mag,country
,-32.3689,-177.6993,10,4.7,
,39.9659,142.0031,66.49,4.6,
,51.9984,178.4681,111.39,5,
,15.2716,-98.0349,10,4,
,-29.6127,-176.0609,10,4.2,
,36.3449,140.4431,98.26,4.3,
,-6.1147,154.9167,132.19,4.5,
,17.9291,-66.9763,9,2.64,
,-4.3504,129.5639,111.42,4.8,
,38.0857,-118.254,13.5,2.5,
,-29.1177,-176.3943,10,4.5,
,17.9738,-67.1493,6,2.53,
,56.7861,118.295,10,4.1,
,17.8116,-66.8505,2,2.95,
,-52.8797,10.333,10,4.5,
,17.9443,-67.0195,12,2.52,
,38.0696678,-118.694664,-1.46,2.7,
,-29.0649,-176.578,10,4.5,
,-20.9933,-175.8558,162.76,4.4,
,-8.3096,-79.6953,57.37,4.7,
,34.2928,142.1394,10,4.2,
,-3.1926,141.1518,10,4,
,38.768,-122.724,1.5,2.62,
,38.1797,-117.8668,13.8,2.8,
,19.3602,120.1341,10,4.5,
,44.3675,149.3134,45.66,4.3,
,29.3698,129.3107,10,4.3,
,-28.4566,-177.2555,63.9,5,
,54.0272,-162.8807,10,2.7,
,-19.6397,-69.2822,100.53,4.2,
,51.6697,-175.3267,49.55,3.8,
,-29.5172,-176.5817,10,4.7,
,62.2308,-148.1903,21.9,2.9,
,-25.3705,179.6762,506.95,4.3,
,32.5329,-40.2375,10,5,
,-18.9036,-176.2702,301,6.5,
,54.4254,-159.6877,30.98,3,
,58.4738,-137.0222,3.8,2.5,
,-20.1874,169.0664,35,4.7,
,-20.4345,-177.6995,494.61,5.1,
,5.2182,126.4028,55.55,4.5,
,18.9395,-108.1342,10,4.3,
,7.9272,-37.9456,10,4.9,
,51.4064,-177.9073,35,2.6,
,53.4143,-163.4564,10,2.6,
,39.6266,-98.5128,5,2.9,
,-15.7233,-178.127,10,4.4,
,-28.9603,-177.2737,22.13,4.6,
,43.7481,-105.3038,0,3.3,
,51.6055,-177.1601,24.39,2.5,
,-28.0766,-177.4464,10,4.6,
,-6.7785,126.9656,409.08,4.2,
,5.2189,126.4843,27.58,5,
,-62.4194,-58.5504,10,4.8,
,50.7288,-172.7613,10,2.5,
,17.9445,-67.0001,7,2.83,
,-4.2804,102.1768,60.92,4.4,
,6.9124,-73.1087,146.54,4,
,-13.8478,167.2068,195.32,4.4,
,15.568,-94.6418,37.72,4.8,
,30.5954,137.691,486.15,4.4,
,-63.415,-63.0475,10,5,
,18.7958,-66.0745,52,2.93,
,-30.0132,-65.3136,10,4.5,
,-5.8379,151.3548,79.43,4.2,
,36.3338,27.2142,10,4.2,
,6.6501,125.6219,219.86,4.3,
,53.718,-164.1176,35,2.8,
,39.5256667,-123.0365,7.42,3.91,
,2.9135,126.5363,35,4.4,
,8.3337,125.9671,4.52,4.6,
,17.9465,-67.0075,9,2.59,
,40.8833,-126.4303,10,2.6,
,7.6818,125.6339,87.28,4.5,
,40.8209,-126.4826,10,2.8,
,51.8327,-173.4042,35,3.1,
,17.9758,147.1931,35,4.6,
,56.4359,-148.5912,10,2.9,
,55.2229,163.1853,10,4.2,
,8.4545,125.9417,48.48,4.5,
,18.9401,-67.4645,32,3.31,
,19.0298,-67.6573,22,3.33,
,36.5522,70.9212,194.6,4.4,
,53.9145,-164.2965,19.4,3.5,
,30.5094,131.3683,27.31,4.5,
,10.4074,125.0937,26.21,4.4,
,-27.8944,-66.6978,168.71,4.6,
,4.5345,62.8792,10,4.3,
,35.0608333,-116.6198333,1.97,3.01,
,40.761,-126.6613,16.15,3,
,17.5558,147.2552,35,4.3,
,-3.0579,127.9742,61.3,4,
,-11.907,166.6506,146.5,4.1,
,-25.4169,-175.7465,10,4.4,
,37.2918,140.9047,66.57,4.3,
,38.1536,-117.8909,8.8,3.2,
,9.4032,42.0914,10,4.2,
,51.4253,-177.3021,33.99,3.1,
,-34.036,-72.3217,10,4,
,-34.0675,-72.3663,10,4.1,
,-34.0689,-72.3578,10,4.2,
,52.0747,-176.2242,10,2.6,
,17.947,-67.009,9,3.3,
,17.9345,-67.0198,12,3.13,
,31.8191,-10.2808,10,4.2,
,-5.2228,-11.7199,10,4.6,
,31.632,140.9907,61.29,4.6,
,-23.3563,-179.7421,549.2,4.9,
,61.5452,-150.0245,44.9,3,
,38.6654,24.7907,10,4.2,
,-10.2201,-78.6672,52.3,4.6,
,-29.02,-178.0937,253.57,4.2,
,-34.0236,-72.4465,10,4.1,
,44.4128,-114.7464,10,2.5,
,40.7756,-126.4506,10,2.9,
,38.7745,-122.707,2.57,2.81,
,40.7522,-126.5329,14.53,3.2,
,53.4866,-163.4487,10,3,
,-56.1222,-27.3019,106.94,4.6,
,-10.2387,161.074,62.74,4.6,
,53.5102,-163.4178,18.03,3.9,
,64.3316,-153.209,13.5,2.8,
,-23.4375,-179.7842,532.54,4.3,
,-21.7635,-68.616,117.63,4.1,
,-3.34,141.2528,35,4.5,
,-34.003,-72.3754,10,4.2,
,-33.9959,-72.3855,10,4.1,
,51.2199,179.6443,18.07,2.8,
,36.44,70.7896,203.27,4.1,
,-7.6218,127.766,54.83,4.3,
,-22.2898,-179.3543,584.82,4.3,
,10.4743,125.0767,25.82,4.7,
,-22.7446,-179.4332,572.67,4.5,
,36.2966,27.1552,10,4.4,
,-5.4528,153.9924,35,4.2,
,62.2197,-153.3644,3.7,2.8,
,-18.3455,-175.0722,153.63,4.6,
,51.4871,-175.2316,35,3.7,
,-5.6219,101.6961,10,4.4,
,3.1025,125.8242,51.81,4.6,
,60.9654,-150.4751,51.3,2.6,
,-6.7256,129.8857,163.83,4.4,
,17.96,-67.0041,8,3.68,
,6.4697,125.429,194.77,4,
,-17.9499,-172.8797,10,4.6,
,51.3797,-177.7415,18.05,3,
,11.1442,-86.6011,43.98,4.8,
,-4.8714,129.5506,189.84,4.5,
,19.0358,-67.2036,19,3.35,
,30.0736,138.3967,455.87,4.1,
,52.3349,-174.4797,191.54,3,
,-34.0658,-72.3571,10,4.2,
,62.647,-25.7012,10,4.4,
,6.826,-73.08,149.95,4.3,
,-34.0426,-72.3466,10,4.4,
,17.948,-66.8636,9,3.11,
,-19.7117,-177.733,567.87,4.5,
,-20.5436,67.6674,10,4.6,
,-44.1141,168.694,12.03,4.1,
,-17.8535,-178.5743,568.25,4.1,
,-15.6079,-72.6422,131.17,4.2,
,-3.4243,130.4325,10,4,
,37.5453333,-118.78,8.23,3.09,
,18.8345,-67.6925,6,3.39,
,52.9054,-167.5785,35,3.2,
,19.3658,-68.7773,7,3.72,
,37.6901667,-119.4183333,17.6,2.63,
,-43.48,96.026,10,4.3,
,66.2367,-135.3565,10,2.9,
,-33.8667,179.688,10,4.5,
,30.3858,87.1751,10,4.1,
,17.8446,-66.857,12,2.57,
,17.955,-66.9325,11,2.73,
,-5.6703,101.6402,10,4.6,
,60.1818,-151.5187,61.9,2.7,
,-33.9889,-72.3632,13,5.5,
,-10.2946,153.1935,10,4.6,
,36.8844,68.3921,10,4.1,
,-7.353,156.1315,61.08,4.5,
,-10.2801,153.1531,10,4.4,
,3.81,126.0264,10,4.2,
,-22.696,172.7567,10,4.5,
,-33.2245,-70.6292,64.51,4.2,
,-21.0297,-177.1479,292.18,4.9,
,29.5902,50.4934,10,4,
,-4.5401,103.0488,66.18,4.2,
,10.4547,93.8204,10,4.3,
,17.5222,-62.2004,24.78,4.5,
,9.9295,93.1765,8.01,4.4,
,-22.747,-66.8872,256.63,4.5,
,-10.3695,153.1454,10,4.8,
,10.5902,94.2339,26.06,4.6,
,44.545,147.564,101.31,4.2,
,-37.4142,179.5959,10,4.4,
,18.431,145.2707,224.92,4,
,-10.0258,153.0798,10,4.3,
,10.8256,125.912,10,4.3,
,50.5279,-175.2933,10,2.5,
,-3.7914,102.354,106.17,4.3,
,69.1384,-144.5626,6.8,2.8,
,-62.3516,-58.3074,10,4.5,
,30.0036,89.7629,10,4.7,
,-10.3416,153.1309,10,4.7,
,-9.4456,150.2885,10,4.3,
,19.2065,-155.4641667,36.52,2.97,
,24.6591,122.2744,10,4.4,
,17.9425,-66.8373,12,2.77,
,18.051,-68.3495,73,3.54,
,-36.8693,179.7144,10,4.4,
,-19.873,170.0886,10,4.8,
,21.3071,144.4545,136.57,4.2,
,-28.6478,-176.4503,10,4.5,
,8.7617,125.8334,10,4.5,
,-34.0664,-72.2573,10,4.4,
,26.1519,128.2261,10,4.3,
,-34.0352,-72.3339,10,4.5,
,31.71967735,-104.5746591,5.951611328,3,
,-24.7213,-179.9743,511.85,4.4,
,69.6157,-145.2771,16.6,2.5,
,-10.2567,153.192,10,4.4,
,-5.6603,153.0913,10,4.5,
,38.3228333,-113.1001667,2.77,2.52,
,36.5988,27.0299,140.98,4.1,
,38.168,-117.9537,4.8,2.6,
,-6.5367,143.1102,10,4.4,
,63.6671,-170.7679,10.3,2.6,
,36.8303333,-121.566,5.55,2.97,
,51.1782,-172.4965,25.82,4,
,18.0145,-66.7815,13,2.79,
,-21.3541,-71.3548,6,4.2,
,-19.7518,-68.9511,106.62,4.2,
,-16.6093,-174.9134,304.6,4.2,
,-5.3447,153.7309,76.97,4.3,
,17.9556,-67.0018,7,3.08,
,30.6109,99.7028,10,4.2,
,45.8625,16.047,13.95,3,
,21.4243,146.1187,10,4.4,
,19.21433333,-155.4136667,35.04,2.82,
,17.5368,147.3316,10,4.2,
,31.66052085,-104.3597905,6.362939453,2.5,
,43.7699,-105.3269,0,3.5,
,17.5729,147.3905,10,5,
,55.515,-159.7545,65.4,3.4,
,-0.3776,127.2861,16.06,4.2,
,23.7813,121.531,10,3,
,12.2822,147.2823,10.32,4.6,
,-24.1314,-179.6771,491.96,4.5,
,44.332,-105.5198,0,2.8,
,1.6814,127.3458,132.52,4.4,
,29.6185,50.5014,10,4.3,
,36.3374,138.5331,169.27,4.8,
,51.9268,178.2825,100.94,3.8,
,-29.7452,-178.4039,10,4.3,
,14.2005,-92.9507,12.8,4.6,
,13.809,144.4717,143.53,4.1,
,-3.88,139.909,56.48,4.4,
,56.3908,-149.4958,10,2.7,
,13.4921,-90.0035,73.46,4.4,
,-18.154,-178.3161,587.67,4.4,
,40.3115,-124.4998333,22.69,2.66,
,17.9435,-67.0035,8,2.75,
,19.0918,-154.2385,10,3.2,
,-31.581,179.5964,440.07,4.2,
,44.3145,-115.0639,10,2.7,
,-31.5717,-177.5425,10,4.6,
,17.9506,-67.0036,9,3.17,
,17.9518,-66.999,8,3.56,
,-20.285,-177.7948,510.05,4.2,
,54.4766,-159.7609,19.68,2.6,
,-25.0237,179.8044,512.6,4.5,
,-28.749,-176.708,10,4.7,
,40.188,-123.5988333,33.89,4.03,
,31.65180557,-104.555621,6.157275391,2.5,
,29.5544,50.5344,10,4.1,
,9.5436,125.8521,82.79,4.7,
,36.4397,25.5067,10,4.1,
,-6.1089,148.8358,80.54,4,
,54.4378,-159.7581,19.24,2.6,
,60.1796,-151.9248,64.3,2.7,
,-5.9887,104.9733,57.66,4.3,
,34.045,-117.21,15.93,2.69,
,52.6744,178.4408,35,3.1,
,49.6871,155.7409,84.34,4.1,
,19.1935,-64.7906,58,3.59,
,58.2769,-156.0275,142.1,2.8,
,52.6361,-168.7251,35,3.2,
,36.3997,27.1438,10,4.6,
,37.5481667,-118.7781667,7.98,2.87,
,17.9525,-66.9753,9,3.29,
,-12.6054,-76.744,44.58,4.9,
,51.1911,-178.2462,35,2.8,
,-4.1119,125.1194,376.71,4.1,
,18.0118,-66.8306,16,3.47,
,39.5111667,-122.0193333,22.52,2.81,
,25.7852,123.6751,220.62,4,
,39.5165,-122.017,23.07,3.82,
,21.3073,146.6172,10,4.3,
,60.4558,-152.0076,86.3,2.6,
,-42.2108,-83.8983,10,5.3,
,0.0726,96.5885,10,4.2,
,-6.1655,130.2536,106.42,4.7,
,52.154,178.5589,116.62,3.1,
,54.3104,-160.7215,26.24,2.7,
,52.6007,-168.0636,35,2.8,
,18.6657,145.566,254.47,3.7,
,-10.3858,161.4508,51.32,4.3,
,-60.2562,-27.5815,59.07,4.9,
,0.1831,96.5601,9,6.1,
,6.892,123.5914,616.53,4.8,
,18.8776,-67.2548,6,3.3,
,-49.0524,108.9707,10,4.9,
,-4.7951,153.1304,43.53,4.2,
,47.7814,16.1948,10.56,3.9,
,34.97366667,-97.69483333,11.4,3.47,
,29.8196,50.6815,10,4.3,
,54.4994,-163.263,17.87,2.9,
,44.5917,-115.211,10,3.6,
,56.4895,-148.4413,10,2.8,
,-17.5596,-70.713,105.52,4.2,
,61.3633,-150.0297,38.7,3.1,
,-16.6914,-177.9053,545.53,4.4,
,-6.6429,150.4518,10,4.4,
,61.8977,-149.9874,9.1,2.7,
,49.915,-114.9563333,-2,2.62,
,18.9521,-66.3995,32,2.94,
,38.757,-122.7228333,2.88,3.98,
,57.9024,-137.9862,10,2.6,
,54.0393,-159.5889,10,4,
,37.671,141.6793,67.51,4.3,
,-0.5292,-77.5742,24.31,4.2,
,-4.6457,146.6453,16.07,4.3,
,-18.5963,-179.3083,566.65,4,
,-33.9413,-72.3481,10,4.4,
,44.3056,-115.1901,10,2.5,
,-33.9762,-72.3553,10,4.2,
,-33.9746,-72.3665,3.03,4.2,
,51.5168,-175.2721,35,2.6,
,-33.9644,-72.3473,10.34,5,
,36.4941,71.329,218.31,4.4,
,-23.6448,179.4182,534.87,4.4,
,-6.9792,156.6022,132.96,4.1,
,53.8079,-164.2191,20.58,3.2,
,56.167,-156.5716,34.9,2.7,
,-1.0632,146.9964,10,4.5,
,-0.9781,146.8122,10,4.9,
,-21.2731,-68.8472,117.26,4.4,
,-33.971,-72.3656,10,5.1,
,17.937,-66.9143,13,2.93,
,43.6843,146.4645,75.12,4.3,
,31.67232759,-104.3825011,7.391259766,2.9,
,17.8285,-65.6606,7,3.17,
,-15.8791,-69.7267,248.54,4.4,
,52.6937,-174.7229,221.26,3.9,
,0.729,126.2939,36.96,4.8,
,-7.7259,127.7426,76,5.2,
,15.7397,120.0628,35,4.1,
,51.8912,-174.209,3.11,2.9,
,51.0951,-178.8754,33.02,2.7,
,44.4044,147.3304,105.85,4.3,
,29.6373,50.3134,10,4,
,-33.9804,-72.409,8.84,5.2,
,1.5464,-85.3063,10,5.3,
,38.0695,141.4995,56.37,4.9,
,-33.9739,-72.4073,12.76,5.1,
,63.1914,-150.8036,126.7,2.5,
,29.8231,50.3785,10,4.2,
,38.8276667,-122.8046667,1.72,2.75,
,29.6112,50.411,10,4.2,
,-41.201,-90.3658,10,4.5,
,-21.1201,168.64,10,4.6,
,-17.7617,-70.5489,27.78,4.5,
,-6.7763,126.9425,399.39,4.1,
,40.4441667,-124.7116667,24.32,2.65,
,16.3827,-93.8776,129.72,4.5,
,29.7638,50.4596,10,4.4,
,29.7666,50.5667,10,4.3,
,61.7755,-26.792,10,4.4,
,29.7143,50.6416,10,4.7,
,-25.4538,-176.7527,61.19,4.9,
,29.7809,50.4847,10,4.4,
,32.86468506,-101.0045494,3.399210612,3.1,
,53.9063,-166.6693,114.41,2.6,
,-4.8135,129.6609,157.01,4.2,
,-7.1601,129.3886,131.81,4.8,
,44.1862,-105.3928,0,3.2,
,51.962,-171.9878,19.8,3.1,
,55.2962,-158.2552,25.7,2.5,
,1.8112,127.4752,142.63,4.5,
,3.5843,122.7291,547.55,4.2,
,-5.4215,129.1035,264.09,4.6,
,68.6937,-147.3581,3.3,2.7,
,55.2991,-158.2456,4.8,2.7,
,-30.4006,-177.7262,10,4.4,
,-30.044,-177.3231,10,4.5,
,-30.2217,-177.1577,10,5.2,
,36.3788,27.1475,10,4.2,
,29.6881,50.3354,10,4,
,-22.1753,-179.5638,578.94,4.5,
,61.8608,-26.7386,10,4.2,
,61.84,-26.864,10,4.4,
,61.8285,-26.7415,10,4.9,
,-12.583,-76.3319,36.42,4.5,
,-22.9971,-176.3293,98.13,4.9,
,-22.7331,-66.4281,276.49,4.5,
,23.857,121.5264,12,5.8,
,23.7895,121.5649,10,5.5,
,-12.1951,168.0575,356.73,4.2,
,22.5129,94.1955,24.67,5.1,
,19.47483333,-155.6521667,3.83,2.51,
,58.2571,-137.8617,12.6,3.1,
,-28.3997,-177.1631,10,4.4,
,1.6917,126.4042,46.34,4.7,
,58.1973,-137.9303,10.1,3,
,58.1821,-137.9745,13.4,3,
,56.0979,-149.5949,10,3.1,
,29.8914,50.6038,10,4.4,
,50.8321,142.6062,10,4.2,
,29.8356,50.5342,10,4.5,
,41.961,67.1547,10,4.3,
,-19.4055,169.4474,106.31,4.7,
,52.7062,-163.5113,10,2.5,
,51.4207,-178.2203,10,3.6,
,29.7215,50.4064,10,4.5,
,29.5324,50.3724,10,4.2,
,29.7996,50.5744,10,4.5,
,-62.3605,-58.3633,10,4.9,
,46.2465,152.0378,66.49,4.5,
,29.7531,50.6784,8,5.8,
,-22.0733,-68.7212,137.21,4.2,
,-15.8799,-72.2021,10,4.1,
,38.152,-117.8738,10.5,2.9,
,31.66435009,-104.2955002,7.468383789,2.8,
,-4.2835,141.7012,85.36,4.5,
,21.3807,146.1465,10,4.3,
,54.9243,-160.3874,10,2.5,
,-62.3689,-58.3223,3.04,4.5,
,-37.3308,179.8551,10,4.9,
,-35.6636,-104.3159,10,4.4,
,14.3998,146.8186,10,4.5,
,-62.3521,-58.5207,10,5.1,
,13.2537,50.43,10,4.7,
,59.7605,-152.5088,76,2.5,
,52.0494,-172.0343,35,2.9,
,65.5752,-134.7839,17.1,2.7,
,54.4894,-159.9471,10,2.7,
,12.0699,143.8996,10,4.7,
,50.2867,155.6802,126.12,4.6,
,31.64889419,-104.3058728,6.671435547,3.1,
,38.2543,141.8817,31.43,5.6,
,38.3481,141.95,41,5.6,
,-16.8456,-72.3698,44.61,4.7,
,17.9676,-66.8331,16,2.56,
,52.0492,-171.4298,35,2.8,
,-2.8525,139.3642,65.62,4.4,
,54.1669,-162.4334,20.54,2.7,
,-21.7465,-68.7083,117.61,4.1,
,12.498,146.7341,10,4.4,
,57.096,-155.4541,53,2.8,
,-7.0657,150.6067,10,4.5,
,57.9482,-153.6748,50.3,2.5,
,36.3455,27.1118,10,4.4,
,35.2448,22.4818,30.94,4.1,
,51.3605,-170.8388,22.06,2.7,
,68.9771,-146.428,9.4,2.8,
,51.0898,-175.965,10,3.8,
,17.9525,-66.8226,9,2.71,
,31.66273084,-104.2973713,7.288427734,3.1,
,36.3324,27.0665,9.4,4.1,
,-15.4454,-173.192,10,4.8,
,42.2855,41.6282,11.32,4.1,
,35.6298,140.4877,53.25,4.3,
,43.7903,-105.4793,0,3.2,
,40.113,-123.0433333,45.98,2.85,
,-20.4775,-178.3772,582.1,4.3,
,36.6642,-116.2682,9.6,2.6,
,20.1357,-156.1794,42.42,2.6,
,36.4064,27.096,9.98,5,
,21.3325,145.6644,10,4.5,
,40.1228333,-123.0365,44.97,2.71,
,18.1886,-68.1731,156,3.71,
,54.2392,160.3819,83.15,5,
,52.2328,-172.4414,101.83,2.5,
,52.1478,-171.1556,35,2.7,
,17.5786,-94.7037,143.14,4.5,
,52.085,-170.2993,35,2.5,
,-15.0775,-178.964,435.77,4.4,
,45.8186,-106.6127,0,2.9,
,-18.7372,-71.3537,29.94,4.2,
,-29.9195,-177.8497,10,4.5,
,-5.557,154.4901,178.43,4.8,
,18.2278,-67.8003,63,3.16,
,-30.99,-178.4664,10,4.6,
,54.4529,-159.8929,10.54,2.5,
,-4.7999,133.8544,10,4.5,
,56.031,-154.428,37.9,3.2,
,31.4497,21.2857,10,4,
,-34.9254,179.1683,10,4.2,
,36.655,-116.2676,8.4,3.5,
,18.0071,-66.8285,16,2.64,
,54.2025,-159.6723,10,4.1,
,-7.5279,127.9829,10,4.4,
,21.4085,145.6853,10,4.4,
,25.9397,126.9189,41.29,4.1,
,4.264,127.2955,56.7,4.1,
,54.3108,-159.7471,19.96,2.8,
,54.5145,-159.7789,23.55,2.7,
,54.4432,-159.7334,22.88,2.6,
,17.9573,-66.8633,11,2.52,
,6.7812,-73.0701,155.7,4.3,
,-27.1923,-175.9232,10,4.4,
,52.6109,-174.2414,192.49,3.6,
,54.3847,-159.6945,27.38,3.5,
,18.8775,-64.5058,34,3.48,
,54.4432,-159.7905,21.01,3.2,
,54.4005,-159.9124,11.39,2.6,
,19.3661,-65.2158,31,3.55,
,-2.6293,138.9749,45.96,4.1,
,51.5249,-175.7219,35,2.8,
,19.0441,-67.7631,26,3.14,
,-5.1137,129.4791,197.17,4.3,
,19.47183333,-155.6455,3.64,3.23,
,17.973,-66.977,6,2.54,
,53.1455,-162.1035,10,2.8,
,-30.46,-72.0736,10,4.9,
,11.7677,-87.0881,51.05,4.3,
,32.6518,-109.1462,5,2.7,
,-20.9993,170.1414,125.43,4.5,
,60.5832,-147.8911,6.3,2.7,
,70.8628,129.0274,10,4.7,
,21.4897,145.9543,10,5.1,
,5.1405,95.4554,99.23,5,
,31.65906653,-104.2951894,7.391259766,3,
,-15.0173,-178.3293,396.17,4.2,
,17.9966,-66.8263,17,2.62,
,-5.4448,146.7865,266.43,4.3,
,50.922,-179.1493,12.66,3,
,-44.7614,167.1302,19.89,4.4,
,-28.4343,-176.4756,10,5.1,
,3.5769,126.7347,35,5.4,
,43.9538,-105.6241,0,2.7,
,-30.4136,-177.7661,10,5,
,-29.9589,-177.8455,59.37,4.3,
,-62.2534,-58.1109,14.62,4.9,
,55.9709,-149.9126,10,2.9,
,52.5967,-166.8313,6.37,3,
,-20.0434,-177.9781,554.64,4.4,
,-28.7123,-176.708,10,4.5,
,47.4712,-92.6228,0,2.9,
,-21.7163,-179.3472,577.73,5.4,
,23.9189,122.0725,20.33,4.5,
,11.9635,143.7522,10,4.2,
,24.1186,123.4987,17.82,4.4,
,51.7217,-176.3661,77.63,2.5,
,-5.5671,129.5957,170.94,4.5,
,52.3546,-171.0366,59.9,3,
,-7.0276,129.6014,156.08,4.4,
,4.8044,125.4662,163.69,4.5,
,38.3078,142.0674,51.72,4.5,
,52.1516,179.5788,35,3.7,
,-5.6105,153.535,20.08,4.2,
,38.7711667,-122.7203333,1.92,2.74,
,-16.497,-177.1904,397.71,4.3,
,-5.2775,152.3738,53.9,4.2,
,-30.8356,-71.4156,46.9,4.4,
,39.5484,118.5954,10,4.4,
,1.9376,126.447,10,4.3,
,23.2404,121.5044,26.43,4.5,
,-29.9712,-176.8234,10,4.6,
,-30.2159,-177.0662,10,4.4,
,55.115,-179.5579,10,3.3,
,59.1631,-138.2438,15.5,2.9,
,31.59702031,-104.209716,6.157275391,2.6,
,27.6974,139.9898,492.44,4.1,
,51.4639,-177.0494,36.39,2.7,
,40.4035,-124.4525,20.17,3.54,
,-10.2439,116.9849,19.31,5.4,
,-10.4818,117.0122,15.65,4.1,
,-11.344,117.8996,10,4.1,
,51.9153,-174.7694,10,3.1,
,-27.5485,-176.5827,10,4.6,
,-19.4935,-69.4015,100.13,4.4,
,32.5981,-93.9806,5.36,3.2,
,17.9152,147.2045,11.99,5,
,46.1408,152.9115,10,4.7,
,-5.4015,153.7528,35,4.1,
,36.477,-117.5191667,-0.65,2.61,
,-6.214,130.5656,125.08,4.2,
,32.4789,78.7499,10,4.6,
,31.1552793,-103.0473729,4.023510742,3.1,
,54.7021,-160.6428,10,3.2,
,17.9801,-66.9913,13,2.77,
,42.3226,140.6145,42.77,4.4,
,44.7539,149.3221,35,4.1,
,18.4033,145.7665,187.23,4.3,
,63.173,-149.3876,88.8,2.7,
,-29.5279,-176.9849,10,4.4,
,15.6709,-98.5973,10,4.3,
,-8.6645,-79.9001,35,4.9,
,14.7649,-94.1866,10,4.6,
,35.6786667,-117.5368333,6.81,3.06,
,18.9193,-68.7221,69,3.18,
,51.2438,100.3996,18.59,4.6,
,-26.4914,-179.8707,535.85,4.3,
,38.0707,-118.2634,6.8,2.5,
,62.0135,-150.9891,70.1,2.6,
,19.198,-155.5116667,35.18,2.64,
,34.98483333,-97.68016667,11.14,3.26,
,38.8298333,-122.8113333,1.93,2.55,
,-27.6327,-176.6056,10,4.4,
,52.6896,-166.6272,4.11,2.6,
,-29.1496,-176.9342,10,4.5,
,41.5709,142.0811,68.74,4.3,
,-22.3062,-69.8762,57.8,4,
,-18.0049,-177.812,605.87,4.2,
,-10.4175,117.0405,19,5.4,
,16.1338,-99.1701,10,4,
,68.2538,-18.368,10,4.4,
,55.1429,-158.0817,25.7,2.9,
,18.0011,-66.778,12,2.74,
,53.5767,171.5799,11.38,5.3,
,-24.3466,-175.6569,37.5,4.7,
,40.2778333,-124.4635,12.85,2.54,
,2.8902,128.7257,223,4.2,
,36.96183333,-98.09133333,9.02,3.02,
,13.108,143.2995,186.44,4.1,
,63.5156,-147.3653,6.8,2.8,
,32.6277,-94.0489,15.7,2.5,
,-17.324,-174.9969,281.99,4.3,
,12.4334,141.5893,10,5,
,-4.0395,151.7748,10,4.4,
,42.4764,16.0722,19.4,4.6,
,-28.5185,-177.4469,10,4.2,
,39.239,26.0924,11.2,4.5,
,-15.0752,-179.041,415.7,4.2,
,-3.0335,-75.5914,125.61,4.4,
,-18.0517,-177.8542,600.96,4.4,
,-14.4276,167.1424,55.03,4.5,
,-17.0103,-177.7493,501.91,4.4,
,53.8418,-163.345,12.81,2.6,
,-11.3644,122.3482,10,4.3,
,13.9588,147.4771,10,4.5,
,35.85388184,-101.004357,7.287516276,2.7,
,-7.3643,126.823,300.99,4.2,
,35.85296631,-101.0077374,7.70324707,4.3,
,39.5135,143.2807,10,4.2,
,18.0468,-66.8798,17,2.57,
,-5.2651,151.5283,115.06,4.2,
,4.0827,128.2616,40.65,4.4,
,-29.3664,-177.9611,73.02,4.5,
,-16.3494,-174.7544,297.53,4.1,
,24.8576,122.0287,10.84,4.4,
,17.9198,-66.83,11,2.78,
,10.8839,91.5252,10,4.1,
,10.1525,126.4943,35,4.2,
,21.8934,121.6547,11.86,4.3,
,22.2784,121.6095,10,4.3,
,-24.3361,179.9993,503.04,4.2,
,17.9565,-66.8686,9,3.13,
,-18.6343,-174.5357,83.46,4.9,
,31.71820288,-104.5272472,5.643115234,2.7,
,18.5064,-103.3322,33.55,4.3,
,-22.8334,170.6415,10,4.3,
,12.6894,-87.9677,66.03,4.6,
,54.4173,-159.3156,27.19,2.9,
,18.6494,-102.0344,49.23,4.1,
,9.8906,126.3663,35,4.2,
,19.2168,-67.1805,9,3.51,
,10.0362,126.3367,35,4.9,
,0.1975,96.6432,8.99,5.6,
,-6.2252,130.3305,113.43,4.3,
,38.0913,142.5561,37.84,4.3,
,36.3109,70.5082,144.24,4.3,
,5.0659,127.1514,87.96,4.1,
,68.3441,-18.1354,10,4.3,
,23.4762,123.7697,10,4.7,
,-13.1308,167.2385,219.49,4.3,
,57.1422,-155.0851,30.6,2.7,
,36.5179,70.837,195.98,4.1,
,12.1073,143.2975,35,4.7,
,17.9451,-66.8271,13,2.66,
,-7.0761,106.0265,45.72,5,
,55.3925,-158.2665,26.2,2.6,
,59.6287,-153.0705,99.9,3.4,
,52.0008,-175.252,232.85,3,
,10.0059,126.1283,57.35,4.3,
,12.0159,143.4809,35.06,4.6,
,-20.0646,-69.9519,65.3,3.6,
,29.37,129.2778,10,4.4,
,17.9718,-66.832,15,2.58,
,-24.213,-179.9384,495.79,4.4,
,40.404,-124.6193333,25.08,2.61,
,1.8614,-100.9602,10,5.7,
,17.943,-66.895,11,2.99,
,41.5492,141.9384,57.04,4.4,
,47.5646,-70.2347,11.87,2.5,
,-21.1865,-68.7148,137.49,4.3,
,53.462,-165.2352,35,2.5,
,5.9984,-77.6362,10,4.3,
,1.1719,30.3849,10,4.6,
,31.59224671,-104.2441051,6.671435547,3,
,18.9945,-67.1455,5,3.67,
,-21.3542,-66.8061,238.41,4,
,53.6851,160.98,41.19,4.5,
,-0.1311,125.2068,46.5,5.1,
,7.2025,-72.9353,166.8,4.1,
